3.2690768  13.395   0.019  34.197   1.851   20.70  0.558 l  J113418+574204_v1.dat          -                             
3.2760708  13.525   0.017  32.215   1.725   22.34  1.288 b  J113418+574204_v1.dat          -                             
3.2860533  14.070   0.012  25.936   0.550   24.27  1.271 b  J113418+574204_v1.dat          -                             
3.2882842  13.309   0.014  17.918   0.764   23.47  0.912 b  J113418+574204_v1.dat          -                             
3.2925862  13.114   0.048  29.994   3.581   22.90  0.390 l  J113418+574204_v1.dat          -                             
3.2928752  13.266   0.032  32.418   2.921   22.80  1.406 r  J113418+574204_v1.dat          -                             
3.2955153  13.011   0.025  35.344   2.636   22.45  0.333 c  J113418+574204_v1.dat          -                             
3.2966455  13.032   0.047  33.394   4.719   23.13  0.848 l  J113418+574204_v1.dat          -                             
3.3042412  13.218   0.037  37.959   4.052   22.47  0.856 l  J113418+574204_v1.dat          -                             
3.3045623  13.050   0.052  26.957   3.931   22.48  0.982 r  J113418+574204_v1.dat          -                             
3.3105985  13.179   0.024  29.694   2.247   22.49  1.244 b  J113418+574204_v1.dat          -                             
3.3190726  14.079   0.009  29.169   0.519   22.06  1.360 b  J113418+574204_v1.dat          -                             
3.3201342  13.301   0.015  26.750   1.287   22.06  0.438 b  J113418+574204_v1.dat          -                             
3.3258051  14.423   0.034  21.919   0.558   22.25  0.825 b  J113418+574204_v1.dat          -                             
3.3266978  13.221   0.030  27.388   5.591   22.23  0.696 r  J113418+574204_v1.dat          -                             
3.3277436  13.141   0.000  41.800   0.000   21.98  0.334 l  J113418+574204_v1.dat          -                             
3.3288889  14.116   0.008  32.116   0.493   21.66  0.972 b  J113418+574204_v1.dat          -                             
3.3301869  13.539   0.011  25.865   0.856   21.65  1.023 b  J113418+574204_v1.dat          -                             
3.3312958  13.724   0.009  26.019   0.657   21.17  0.983 b  J113418+574204_v1.dat          -                             
3.3341198  12.975   0.072  35.404   9.589   20.33  0.890 c  J113418+574204_v1.dat          -                             
3.3352791  13.164   0.000  39.503   0.000   19.92  0.800 l  J113418+574204_v1.dat          -                             
3.3356220  13.165   0.000  33.332   0.000   19.89  1.003 b  J113418+574204_v1.dat          -                             
3.3387971  13.206   0.014  14.606   0.626   22.86  0.474 l  J113418+574204_v1.dat          -                             
3.3395940  13.000   0.026  10.468   0.912   22.88  1.144 r  J113418+574204_v1.dat          -                             
3.3493545  13.589   0.013  31.410   1.232   24.60  0.884 l  J113418+574204_v1.dat          -                             
3.3514034  13.464   0.011  26.734   0.925   24.00  0.697 r  J113418+574204_v1.dat          -                             
